,name,breed,gender,age,size,province,can_travel,urgent_adoption,needs_vet_care,is_vaccinated,is_dewormed,is_healthy,is_sterilized,is_identified,has_microchip,has_passport,good_with_children,good_with_cats,good_with_dogs,is_affectionate,is_hyperactive,is_fearful,is_sociable,is_calm,is_sedentary,description_1,description_2,img_url,info_url
10325,Marte,Schnauzer,Macho,6.0,Pequeño,Madrid,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,"MARTE BUSCA FAMILIA CON URGENCIA (Acogida o Adopción). Es un schnauzer mini que tiene un problema intestinal que con alimentación digestiva y unas vitaminas cada 6 meses se controla. El problema es que Marte se estresa mucho cada vez que llega un perrito nuevo y por la convivencia con tantos y eso hace que empeore a pesar de su tratamiento. El quiere una vida tranquila, se lleva bien con todos, pero le gustan sus siestas tranquilo, sin que nadie quiera jugar con él y mimitos para él sólo. Es muy sumiso y algo miedoso, pero muy cariñoso y simpático. Necesita pienso gastrointestinal y unas vitaminas cada seis meses que cuestan 12 euros, por lo que no supone un gasto añadido mantener su salud. PUEDE VIAJAR, PERO ACOGIDA SÓLO EN MADRID O GUADALAJARA. Si estás interesado en adoptar o acoger alguno de nuestros perritos, NO CONTACTAMOS NUNCA POR TELÉFONO, SÓLO RESPONDEMOS A CORREOS ELECTRÓNICOS QUE INCLUYAN EL CUESTIONARIO COMPLETAMENTE RELLENO A ADOPCIONES@SOSCOCKER.COM, INCLUYENDO EL USUARIO DE TELEGRAM CORRECTO. SI NO SE CUMPLEN ESTAS CONDICIONES DESCARTAMOS LOS MENSAJES. El cuestionario puedes encontrarlo en el apartado de Adopciones de nuestra web: www.soscocker.com. Gracias.","Si estás interesado en adoptar o acoger alguno de nuestros perritos, NO CONTACTAMOS NUNCA POR TELÉFONO, SÓLO RESPONDEMOS A CORREOS ELECTRÓNICOS QUE INCLUYAN EL CUESTIONARIO COMPLETAMENTE RELLENO A ADOPCIONES@SOSCOCKER.COM, INCLUYENDO EL USUARIO DE TELEGRAM CORRECTO. SI NO SE CUMPLEN ESTAS CONDICIONES DESCARTAMOS LOS MENSAJES. El cuestionario puedes encontrarlo en el apartado de Adopciones de nuestra web: www.soscocker.com. Gracias.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20240702-200153-498-1-67cc33e98d57a161291817.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/marte/10325
10343,Rubia,Mestizo,Hembra,3.0,Mediano,Murcia,True,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,"Ella salió adelante junto a sus hermanos gracias a los cuidados de Monica y su mamá Mercedes, y sus grandes dotes con el biberón 🍼. Fueron dejados en la puerta de unas cuadras con apenas 12 días de edad. Y su madre fue atropellada el mismo día en otro punto del mismo municipio, seguramente mientras buscaba despavorida a los cachorros que le acababan de arrebatar.",🐶🐶 RUBIA EN ADOPCIÓN 🏡 ➡️ Hembra ➡️ Raza mestiza ➡️ Tamaño mediano: pesa entre 15 y 18 kilos ➡️ tranquila y cariñosa ➡️ Apta con otros perros Te has enamorado de esta belleza? 📞📱 642899947 📩 aproama18@gmail.com,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-7807-67cc951b1f897644080999.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/hembra/rubia+/10343
10347,Román,Mestizo,Macho,3.0,Grande,Murcia,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,False,"Fue encontrado junto a sus hermanos debajo de un mandarino, como no tenían de que alimentarse, se alimentaban de mandarinas. Para todos nosotros son los ”mandarinos”",ROMÁN EN ADOPCIÓN Este bellezón de tamaño grande y enorme corazón. Es un perro tranquilo y muy cariñoso,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-7830-67ccb2c062b44857768958.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/macho/rom%C3%A1n+/10347
10348,Tino,Mestizo,Macho,3.0,Grande,Murcia,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,False,"Encontrado junto a sus hermanos debajo de un mandarino, como no tenían que comer, se alimentaban a mandarinas. Para nosotros son “los mandarinos”",TINO en adopción Este grandullón es muy bueno y sociable,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-7814-67ccb5739b487473361786.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/macho/tino+/10348
10349,Mandy,Mestiza,Hembra,3.0,Grande,Murcia,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,Encontrada junto a sus hermanos debajo de un mandarino la cual era su única fuente de alimento,MANDY EN ADOPCIÓN Está preciosidad es sociable y cariñosa,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-8216-67d6af00795c6545976021.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/hembra/mandy/10349
10351,Trabuco,Desconocida,Macho,1.0,Grande,Murcia,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,True,False,,"TRABUCO EN ADOPCIÓN ➡️tranquilo ➡️compatible con perros ➡️sociable Hola! Soy un grandullón lleno de amor, nacido en julio de 2023. Me llevo genial con otros perritos y sueño con un hogar donde dar y recibir cariño. Ahora vivo en el refugio, pero sé que ahí afuera está mi familia ideal. ¿Me das una oportunidad?",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-7674-67cd405737e2b249124439.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/macho/trabuco/10351
10360,THOR,Labrador,Macho,4.0,Grande,Murcia,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,"💔 CASO ESPECIAL URGENTE: Precioso labrador de 4 años busca hogar *En unos días esperamos visitarle en persona y poder hacer fotos y vídeos, de momento solo tenemos esta foto Nombre: THOR Raza: Labrador Retriever Fecha de nacimiento: 2021 Color: Negro Castrado: No Sexo: Macho Altura: 60 cm (aproximado) Peso: 30 kg (aproximado) Perros: Se lleva bien con otros perros, vive con una perrita de 6 años llamada BIMBA (anunciada en el siguiente post) Paseo: Sí, sabe pasear, aunque hay mucho tiempo que no lo hace Gatos: No lo sabemos Niños: Muy bien, ha convivido con niños Carácter: Sociable, cariñoso e inteligente Historia: Fue regalado cuando era un cachorro. Su responsable se marchó del pueblo para cuidar de una persona dependiente y los perros quedaron al cuidado de un familiar que los visita para atenderles. Esto, sumado a la próxima venta de la finca, ha hecho que su propietario pida ayuda urgente para encontrarles un buen hogar (ya sea juntos o por separado). Salud: THOR tiene Leishmania y necesita un hogar donde puedan darle el tratamiento que necesita (tiene la analítica recién hecha) Otros datos: Tiene microchip y se entrega con vacunas y desparasitaciones al día. No hay costes de adopción. Lugar en el que se encuentra: Jumilla (Murcia) *No se envía, se puede adoptar en otras provincias pero es necesario venir a verle de manera presencial *Los datos sobre comportamiento y carácter han sido proporcionados por su cuidador y propietario, todavía no le conocemos en persona, esperamos poder hacerlo muy pronto para poder ofrecer más imágenes y datos Contacto: Cuatro Patas Jumilla WhatsApp: 656989417",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2025-03-15-at-15-37-25-67d5ac068b507732958509.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/macho/thor+/10360
10362,Romeo,Cruce,Macho,8.0,Pequeño,Córdoba,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,"Está en la perrera de Lucena , con mucho miedo desde que llegó. Esperando una familia que le devuelva la tranquilidad y el amor. Es un abuelete",Abuelo de solo 7 kilos esperando salir de la perrera,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20250227-wa0002-67ce266b915de514445109.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/macho/romeo+/10362
10374,DINA,PODENCO,Hembra,1.0,Mediano,Almería,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"RESCATADA DE LA CALLE CON SUS BEBES RECIEN NACIDOS, ES UNA SUPER MAMI","ES CARIÑOSA Y NOBLE, SE LLEVA BIEN CON OTROS PERROS",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/dina-67ce40b4a9ffa603796162.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/almer%C3%ADa/perro/hembra/dina/10374
10382,Ariel,Bodeguera,Hembra,9.0,Mediano,Córdoba,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,"Ariel es una perra invisible que lleva más de cinco años en el refugio. Fue rescatada al borde de ahogarse en un canal. Desde entonces, es una perra miedosa y desconfiada. Necesita una familia que tenga paciencia con ella, que sepa ganarse su confianza y que le ayude a vencer sus miedos. Tiene unos 9 años, de tamaño mediano. Si quieres conocer más información sobre ella, contáctanos! Contacto: 652976065 refugiosantaella@gmail.com","Se entrega con chip, pasaporte, vacunas correspondientes, desparasitación interior y exterior, con contrato de adopción y compromiso de castración. Contacto: 652976065 refugiosantaella@gmail.com",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/d8561e1c-07b2-453c-8a28-71631a8fb9de-67cf230eddc3a107551063.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/hembra/ariel+/10382
10391,Benji -Dali,Mestizos,Macho,6.0,Mediano,Valencia,False,True,False,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,"Nuestra historia es muy triste. Nos adoptaron juntos de cachorros y nos abandonaron al año siguiente, de hoy para mañana, como si fuéramos basura.. éramos el juguete usado con el que ya no querían jugar. 😭 Nos llevaron de nuevo a la residencia, pero el palo de encontrarnos de nuevo sin libertad y sin familia fue tan grande que desarrollamos un problema de estrés en la piel. Nuestros cuidadores de la residencia son los mejores, pero pasan los días y seguimos sufriendo sin entender por qué no tenemos derecho a tener una familia que nos quiera. Si estás buscando unos compañeros super simpáticos para jugar, has dado con los adecuados. Somos medianitos y no ocupamos mucho sitio.😁 Ven a conocernos sin compromiso. Si pudieras ofrecernos un hogar, nos harías muy muy felices. Después de tantos años, somos inseparables y necesitamos vivir juntos. Gracias por leer nuestra historia. No perdemos la esperanza 🐕🐕❤️",Benji y Dalí.Hermanos en adopción,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20250303-wa0020-67cf63b1ba950002098529.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valencia/perro/macho/benji+-dali/10391
1041,SELVA,CRUZADO,Hembra,4.0,Grande,Almería,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,"SELVA LLEVA CON NOSOTROS 3 AÑOS, LA RECOGIMOS ENTRE INVERNADEROS, HABIA PARIDO MUCHAS VECES Y LA DEBIERON ATROPELLAR O PEGAR Y TENIA LAS PATAS DE DELANTERAS FRACTURADAS, AL SER ANTIGUO Y HABIA CONSOLIDADO YA EL HUESO Y SER LAS DOS PATAS NO PUDIMOS HACER NADA, LE DAMOS TRATAMIENTO PARA EL DOLOR Y ELLA SALTA, CORRE Y HACE AGUJEROS EN LA TIERRA, CUANDO LLEGO SE ORINABA DEL MIEDO SI TE ACERCABAS, AHORA SALE A SALUDAR A TODO EL MUNDO, LE ENCANTA PASEAR, IR A SITIOS, SE PORTA DIVINAMENTE, ES CARIÑOSA Y MUY SOCIABLE INCLUSO CON DESCONOCIDOS, ELLA HACE VIDA NORMAL, LO UNICO LE DAMOS EN INVIERNO MEDICACIÓN PARA QUE NO LE DUELA, AUNQ NO LO PARECE CUANDO LA VES CORRIENDO, NO QUEREMOS QUE MUERA SIN UN HOGAR DEFINITIVO.","AL DIA DE TODO, TESTADA EN ENFERMEDADES",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/selva-664a18297ab53775453523.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/almer%C3%ADa/perro/hembra/selva/1041
10418,MARGOT,American sttaford,Hembra,6.0,Pequeño,Murcia,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,"Esta preciosidad lleva 4 AÑOS en la perrera esperando una familia … la abandonaron por no querer seguir teniéndola y desde entonces sigue esperando a quien la vaya a mimar mucho. Es una perra súper cariñosa, buena, sociable y tranquila.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-7342-67d0959ace5fb608002645.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/hembra/margot/10418
10419,ELTON,Mestizo de PPP,Macho,4.0,Grande,Murcia,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,,"Activo, cariñoso y sociable",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/dsc-1712-67d0b1181bdcc694406697.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/macho/elton/10419
1042,ABIGAIL,CRUZADO,Hembra,8.0,Grande,Almería,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,"LA RECOGIMOS HACE 4 AÑOS, NO HA TENIDO SUERTE ENCONTRANDO FAMILIA, COMO BUENA MASTINA ES DISTANTE AL PRINCIPIO Y PROTECTORA, LUEGO MUY SOCIABLE ESTANDO EN FAMILIA,","AL DIA DE TODO, PESA 35 KILOS",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/abigail-664a1a0216786038646793.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/almer%C3%ADa/perro/hembra/abigail+/1042
10420,OLIVIA,Mestizo,Hembra,4.0,Mediano,Murcia,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,,"Cariñosa, tranquila y sociable",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/foto-67d0b1d300d59567175666.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/hembra/olivia/10420
10421,CHACAL,Bulldog,Macho,13.0,Mediano,Murcia,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,Este abuelito de 13 años busca que le den una oportunidad y pueda pasar sus últimos días con el calor de una familia y una casa,,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/protemolina-sv-8269-67d0b2e568814553326677.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/macho/chacal/10421
10422,FRANCISCO,mestizo,Macho,7.0,Grande,Murcia,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,,"Cariñoso, obediente, sociable y tranquilo. Un perro 10!",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/foto-67d0b438d9c28303857229.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/macho/francisco/10422
10443,NUBE,Mestiza,Hembra,2.0,Mediano,Madrid,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,"NUBE es todo simpatía y alegría. Es una jovencita muy juguetona, siempre anda comprometiendo a otros perretes y a los voluntarios para que jueguen con ella. Le encantan las personas y es muy cercana y cariñosa con ellas. También es muy sociable con perros y perras, además de apta con gatos. El patio del refugio se le queda pequeño, ella quiere ""descubrir mundo"", y compartir juegos, largos paseos, y sobretodo...., un HOGAR. Por su aspecto, y carácter, parece ser mezcla de perro pastor, por ejemplo border collie y pastor aragonés. Es de tamaño mediano, sobre 20 kgs. Busca adopción responsable con contrato y seguimiento. Está en Córdoba pero busca adopción en otras provincias, para tener más oportunidades. En caso de adopción puede viajar porque los adoptantes se desplacen o porque una empresa especializada realice el traslado. Si tenéis interés en su adopción, el contacto es sólamente mediante el botón ""quiero adoptar"" que aparece junto a esta difusión.","Perra joven, vital, alegre y cariñosa",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20240423-wa0046-670a905943f08300602307-2-674c638f28129485727158-67d1b99c5f8db039862944.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/nube/10443
